,Date,Price,Open,High,Low,Vol.,Change %,portid_rizhao,portname_rizhao,country_rizhao,ISO3_rizhao,portcalls_container_rizhao,portcalls_dry_bulk_rizhao,portcalls_general_cargo_rizhao,portcalls_roro_rizhao,portcalls_tanker_rizhao,portcalls_cargo_rizhao,portcalls_rizhao,import_container_rizhao,import_dry_bulk_rizhao,import_general_cargo_rizhao,import_roro_rizhao,import_tanker_rizhao,import_cargo_rizhao,import_rizhao,export_container_rizhao,export_dry_bulk_rizhao,export_general_cargo_rizhao,export_roro_rizhao,export_tanker_rizhao,export_cargo_rizhao,export_rizhao,ObjectId_rizhao,portid_santos,portname_santos,country_santos,ISO3_santos,portcalls_container_santos,portcalls_dry_bulk_santos,portcalls_general_cargo_santos,portcalls_roro_santos,portcalls_tanker_santos,portcalls_cargo_santos,portcalls_santos,import_container_santos,import_dry_bulk_santos,import_general_cargo_santos,import_roro_santos,import_tanker_santos,import_cargo_santos,import_santos,export_container_santos,export_dry_bulk_santos,export_general_cargo_santos,export_roro_santos,export_tanker_santos,export_cargo_santos,export_santos,ObjectId_santos
387,2023-05-02,"1,439.50","1,460.00","1,467.00","1,437.50",0.63K,-1.05%,port1105,Rizhao,China,CHN,2,8,1,0,0,11,11,322.752791722129,336536.661545985,0.0,0.0,0.0,336859.414337708,336859.414337708,1697.66314831898,0.0,0.0,0.0,0.0,1697.66314831898,1697.66314831898,252171,port1160,Santos,Brazil,BRA,5,7,1,0,2,13,15,35445.7874181726,44710.0659899093,0.0,0.0,13882.5154359161,80155.8534080818,94038.368843998,29505.4406903984,161735.649744687,31574.2096453164,0.0,11910.7243106786,222815.300080402,234726.024391081,374201
386,2023-05-03,"1,448.00","1,435.00","1,449.00","1,422.00",0.73K,0.59%,port1105,Rizhao,China,CHN,2,4,0,0,0,6,6,1660.46542415169,126630.016898703,0.0,0.0,0.0,128290.482322855,128290.482322855,6883.3754522479,37862.3410336854,0.0,0.0,0.0,44745.7164859333,44745.7164859333,252172,port1160,Santos,Brazil,BRA,5,6,1,0,5,12,17,8205.83728803007,21530.5603679775,0.0,0.0,30338.5003134553,29736.3976560075,60074.8979694628,2890.29646878997,104999.462874765,1184.87749591364,0.0,13190.3892848221,109074.636839469,122265.026124291,374207
385,2023-05-04,"1,448.50","1,448.00","1,454.00","1,438.75",0.42K,0.03%,port1105,Rizhao,China,CHN,2,1,2,0,0,5,5,1257.60299144761,0.0,0.0,0.0,0.0,1257.60299144761,1257.60299144761,10151.2286834629,14945.6797913755,3655.71224216987,0.0,0.0,28752.6207170083,28752.6207170083,252173,port1160,Santos,Brazil,BRA,8,4,2,1,2,15,17,79525.6610066739,0.0,0.0,0.0,4103.40707990433,79525.6610066739,83629.0680865782,49835.845197468,146885.8071226,25409.4364148929,669.19749181762,0.0,222800.286226778,222800.286226778,374213
384,2023-05-05,"1,469.00","1,452.00","1,470.00","1,452.00",0.24K,1.42%,port1105,Rizhao,China,CHN,0,5,1,0,0,6,6,0.0,453718.910066018,0.0,0.0,0.0,453718.910066018,453718.910066018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252174,port1160,Santos,Brazil,BRA,5,4,1,1,3,11,14,9062.09521347372,0.0,0.0,0.0,19502.8993092185,9062.09521347372,28564.9945226922,42061.2070058947,93106.1104464419,22891.2829579532,6549.78090743225,9419.24030977602,164608.381317722,174027.621627498,374219
383,2023-05-08,"1,468.75","1,477.00","1,477.00","1,464.50",0.27K,-0.02%,port1105,Rizhao,China,CHN,2,2,2,0,0,6,6,774.18840540223,100282.610335382,0.0,0.0,0.0,101056.798740785,101056.798740785,2923.84498685798,31854.9227711875,3043.28236114706,0.0,0.0,37822.0501191926,37822.0501191926,252177,port1160,Santos,Brazil,BRA,4,4,1,0,4,9,13,44521.9733031445,0.0,0.0,0.0,32.4548899713004,44521.9733031445,44554.4281931158,15287.3111633324,119250.123017203,2844.13510910924,0.0,37585.6269037552,137381.569289645,174967.1961934,374236
382,2023-05-09,"1,451.75","1,467.75","1,467.75","1,448.75",0.33K,-1.16%,port1105,Rizhao,China,CHN,1,4,2,0,0,7,7,45462.5827671119,174165.391773107,1290.03522957465,0.0,0.0,220918.009769794,220918.009769794,0.0,8096.92098310058,0.0,0.0,0.0,8096.92098310058,8096.92098310058,252178,port1160,Santos,Brazil,BRA,5,7,0,1,5,13,18,2126.05824664654,38563.8281918154,0.0,0.0,5860.55647205496,40689.886438462,46550.4429105169,67824.3957325066,127720.972695384,0.0,3400.87730013345,17807.1161881068,198946.245728024,216753.361916131,374242
381,2023-05-10,"1,436.50","1,459.75","1,459.75","1,436.00",0.11K,-1.05%,port1105,Rizhao,China,CHN,1,5,2,0,0,8,8,0.0,126185.747124834,4205.25161681357,0.0,0.0,130390.998741648,130390.998741648,208.33348542621,0.0,610.023298511042,0.0,0.0,818.356783937253,818.356783937253,252179,port1160,Santos,Brazil,BRA,5,3,0,1,2,9,11,25511.4537670812,2686.93771396875,0.0,0.0,12347.2935630494,28198.3914810499,40545.6850440993,14608.7737842941,54025.1642377533,0.0,3296.39536655701,11469.5592451652,71930.3333886044,83399.8926337696,374248
380,2023-05-11,"1,443.25","1,437.75","1,446.00","1,420.00",0.14K,0.47%,port1105,Rizhao,China,CHN,2,4,3,0,0,9,9,2838.0727006531,239566.180001463,0.0,0.0,0.0,242404.252702116,242404.252702116,2597.8867906431,0.0,0.0,0.0,0.0,2597.8867906431,2597.8867906431,252180,port1160,Santos,Brazil,BRA,7,5,2,1,4,15,19,54432.7181956394,12072.3888279939,782.424740281715,0.0,15745.0216335591,67287.531763915,83032.5533974741,66618.7355838888,81426.0117190084,12372.7538954576,10894.3065751245,3557.63617408737,171311.807773479,174869.443947567,374254
379,2023-05-12,"1,435.00","1,435.00","1,435.00","1,435.00",0.00K,-0.57%,port1105,Rizhao,China,CHN,4,7,2,0,0,13,13,507.109854928141,311324.701644487,757.212957745128,0.0,0.0,312589.024457161,312589.024457161,2193.2199942612,9782.15038081331,629.774245146848,0.0,0.0,12605.1446202214,12605.1446202214,252181,port1160,Santos,Brazil,BRA,8,5,0,0,3,13,16,4013.0126548543,0.0,0.0,0.0,2605.33837201271,4013.0126548543,6618.35102686701,65028.8601214742,154209.200958793,0.0,0.0,29366.9236522937,219238.061080267,248604.98473256,374258
378,2023-05-15,"1,400.75","1,388.75","1,411.50","1,386.25",111.85K,-2.39%,port1105,Rizhao,China,CHN,1,7,2,0,0,10,10,0.0,365883.177936392,0.0,0.0,0.0,365883.177936392,365883.177936392,13645.4770577313,5258.49035806183,17031.8735226643,0.0,0.0,35935.8409384575,35935.8409384575,252184,port1160,Santos,Brazil,BRA,6,7,1,1,1,15,16,29594.482787087,17226.9389804699,500.294709691697,0.0,0.0,47321.7164772486,47321.7164772486,96366.8657518121,227530.501382893,0.0,3294.52231873471,0.0,327191.889453439,327191.889453439,374274
377,2023-05-16,"1,364.00","1,400.00","1,401.75","1,358.75",149.24K,-2.62%,port1105,Rizhao,China,CHN,1,4,0,0,0,5,5,728.717132688365,60740.9848703635,0.0,0.0,0.0,61469.7020030519,61469.7020030519,0.0,558.394121964629,0.0,0.0,0.0,558.394121964629,558.394121964629,252185,port1160,Santos,Brazil,BRA,5,7,2,0,2,14,16,31110.240145963,7663.33312110262,0.0,0.0,25807.5314895697,38773.5732670656,64581.1047566353,50586.0061029463,143579.376730335,11930.0243508996,0.0,0.0,206095.407184181,206095.407184181,374280
376,2023-05-17,"1,337.00","1,365.00","1,365.75","1,332.75",145.52K,-1.98%,port1105,Rizhao,China,CHN,2,5,0,0,0,7,7,634.384964759825,118021.25363007,0.0,0.0,0.0,118655.63859483,118655.63859483,0.0,44982.0341092754,0.0,0.0,0.0,44982.0341092754,44982.0341092754,252186,port1160,Santos,Brazil,BRA,4,4,1,1,1,10,11,26055.261455275,0.0,0.0,0.0,0.0,26055.261455275,26055.261455275,10396.8964149984,89104.7284759168,0.0,4469.98312380501,639.303384834475,103971.60801472,104610.911399555,374286
375,2023-05-18,"1,333.25","1,336.50","1,348.00","1,323.25",124.33K,-0.28%,port1105,Rizhao,China,CHN,0,5,1,0,0,6,6,0.0,177729.433090839,0.0,0.0,0.0,177729.433090839,177729.433090839,0.0,717.845429864174,16008.2669758102,0.0,0.0,16726.1124056744,16726.1124056744,252187,port1160,Santos,Brazil,BRA,8,8,0,1,6,17,23,36254.0737892185,15238.1023745268,0.0,0.0,31634.926950383,51492.1761637453,83127.1031141283,55566.12313091,231628.869482539,0.0,1879.61043011917,26257.8923009967,289074.603043568,315332.495344564,374292
374,2023-05-19,"1,307.25","1,333.25","1,345.00","1,304.75",135.86K,-1.95%,port1105,Rizhao,China,CHN,2,1,0,0,0,3,3,150.917450886405,40654.2223284529,0.0,0.0,0.0,40805.1397793393,40805.1397793393,12637.155709583,0.0,0.0,0.0,0.0,12637.155709583,12637.155709583,252188,port1160,Santos,Brazil,BRA,5,4,1,0,2,10,12,46120.3682378516,0.0,18412.2093069212,0.0,1556.33024318092,64532.5775447728,66088.9077879538,33709.2324028895,174346.348782987,0.0,0.0,12965.7365537157,208055.581185876,221021.317739592,374297
373,2023-05-22,"1,341.25","1,308.25","1,344.25","1,304.75",143.21K,2.60%,port1105,Rizhao,China,CHN,2,10,1,0,0,13,13,0.0,491421.013926677,0.0,0.0,0.0,491421.013926677,491421.013926677,5756.44196516554,50677.4416608306,6582.27865542802,0.0,0.0,63016.1622814242,63016.1622814242,252191,port1160,Santos,Brazil,BRA,6,8,0,1,3,15,18,20947.7286176714,57129.6411139717,0.0,0.0,1991.01863174604,78077.369731643,80068.3883633891,75158.7298669473,82597.5393402191,0.0,4164.40163943623,11261.4244751847,161920.670846603,173182.095321787,374315
372,2023-05-23,"1,322.50","1,341.00","1,341.25","1,315.50",111.36K,-1.40%,port1105,Rizhao,China,CHN,3,3,0,0,0,6,6,1583.14233081457,228382.069931789,0.0,0.0,0.0,229965.212262604,229965.212262604,20924.6410686341,1203.62352583275,0.0,0.0,0.0,22128.2645944668,22128.2645944668,252002,port1160,Santos,Brazil,BRA,3,7,1,0,1,11,12,27466.2963826921,22005.3647045288,0.0,0.0,13858.9445128011,49471.661087221,63330.6056000221,27457.691950278,84278.4773357418,1637.5554623634,0.0,0.0,113373.724748383,113373.724748383,374321
371,2023-05-24,"1,324.50","1,322.50","1,337.75","1,316.00",95.31K,0.15%,port1105,Rizhao,China,CHN,0,3,1,0,0,4,4,0.0,85913.5215607368,0.0,0.0,0.0,85913.5215607368,85913.5215607368,0.0,24012.0253671585,0.0,0.0,0.0,24012.0253671585,24012.0253671585,252005,port1160,Santos,Brazil,BRA,5,2,3,0,2,10,12,28169.9656864599,0.0,3257.09288927743,0.0,0.0,31427.0585757373,31427.0585757373,0.0,71240.1399598205,33429.3723867675,0.0,36349.2113531916,104669.512346588,141018.72369978,374327
370,2023-05-25,"1,324.00","1,324.25","1,333.50","1,305.00",131.88K,-0.04%,port1105,Rizhao,China,CHN,2,4,1,0,0,7,7,1258.38635105998,157375.840182442,0.0,0.0,0.0,158634.226533502,158634.226533502,2443.47099309552,22296.4911698366,111.565217391304,0.0,0.0,24851.5273803235,24851.5273803235,252006,port1160,Santos,Brazil,BRA,7,8,0,0,4,15,19,4747.52546799976,0.0,0.0,0.0,6713.41505639595,4747.52546799976,11460.9405243957,124218.374092325,196675.989818845,0.0,0.0,0.0,320894.36391117,320894.36391117,374332
369,2023-05-26,"1,337.25","1,323.75","1,343.50","1,322.00",104.20K,1.00%,port1105,Rizhao,China,CHN,2,4,2,0,0,8,8,5388.86183374594,240293.425992153,0.0,0.0,0.0,245682.287825899,245682.287825899,1772.75672494823,53803.015187248,946.539201626743,0.0,0.0,56522.3111138229,56522.3111138229,252007,port1160,Santos,Brazil,BRA,4,4,0,1,1,9,10,21075.4225158316,0.0,0.0,0.0,0.0,21075.4225158316,21075.4225158316,39079.8335553074,132827.520828629,0.0,3870.81807264217,0.0,175778.172456578,175778.172456578,374334
368,2023-05-28,"1,335.88","1,335.88","1,335.88","1,335.88",,-0.10%,port1105,Rizhao,China,CHN,1,5,3,0,0,9,9,0.0,94148.558879214,0.0,0.0,0.0,94148.558879214,94148.558879214,250.065419266308,8802.25347883598,11968.4217873984,0.0,0.0,21020.7406855007,21020.7406855007,252009,port1160,Santos,Brazil,BRA,5,4,0,1,4,10,14,28238.5982452309,0.0,0.0,0.0,12719.8643997148,28238.5982452309,40958.4626449457,66157.411431547,138799.743660607,0.0,574.796259215793,0.0,205531.95135137,205531.95135137,374346
367,2023-05-30,"1,296.50","1,337.25","1,337.25","1,294.25",128.26K,-2.95%,port1105,Rizhao,China,CHN,0,3,0,0,0,3,3,0.0,15649.4618643577,0.0,0.0,0.0,15649.4618643577,15649.4618643577,0.0,22641.4244758163,0.0,0.0,0.0,22641.4244758163,22641.4244758163,252011,port1160,Santos,Brazil,BRA,7,3,1,0,3,11,14,72966.526857271,28385.5711059082,0.0,0.0,9708.94037304283,101352.097963179,111061.038336222,67974.3689637905,20816.3387603315,4118.2653135224,0.0,19543.0915540606,92908.9730376444,112452.064591705,374357
366,2023-05-31,"1,299.75","1,298.00","1,302.75","1,270.75",137.39K,0.25%,port1105,Rizhao,China,CHN,3,5,4,0,0,12,12,746.5893895643,199359.222760885,9596.51869978712,0.0,0.0,209702.330850237,209702.330850237,9434.3888468841,0.0,1164.64647196347,0.0,0.0,10599.0353188476,10599.0353188476,252012,port1160,Santos,Brazil,BRA,4,3,1,1,3,9,12,45754.1696833473,0.0,16887.7349976193,0.0,0.0,62641.9046809666,62641.9046809666,997.748832671394,76928.9369641415,0.0,4007.94593496414,18270.1128077456,81934.631731777,100204.744539523,374361
365,2023-06-01,"1,329.50","1,299.75","1,335.25","1,299.25",132.08K,2.29%,port1105,Rizhao,China,CHN,2,2,3,0,0,7,7,644.838533747316,41300.5604029407,0.0,0.0,0.0,41945.398936688,41945.398936688,5858.93347029398,0.0,21250.9828626843,0.0,0.0,27109.9163329783,27109.9163329783,252013,port1160,Santos,Brazil,BRA,9,7,0,1,3,17,20,38367.5633269192,22793.7889222775,0.0,0.0,3936.68138966815,61161.3522491968,65098.0336388649,90998.3061020192,153540.52915826,0.0,0.0,9428.52836701016,244538.83526028,253967.36362729,374367
364,2023-06-02,"1,352.50","1,329.00","1,355.25","1,322.00",120.30K,1.73%,port1105,Rizhao,China,CHN,2,7,0,0,0,9,9,0.0,273023.941153537,0.0,0.0,0.0,273023.941153537,273023.941153537,18684.0572801719,469.017707812993,0.0,0.0,0.0,19153.0749879849,19153.0749879849,252014,port1160,Santos,Brazil,BRA,5,4,2,0,4,11,15,33524.0793192329,0.0,3159.33054084473,0.0,24067.1506237349,36683.4098600776,60750.5604838125,26569.5794662411,127334.833582708,19954.6368024506,0.0,10268.5772176081,173859.0498514,184127.627069008,374372
363,2023-06-05,"1,350.00","1,353.25","1,361.50","1,343.50",98.18K,-0.18%,port1105,Rizhao,China,CHN,1,2,1,0,0,4,4,3076.33790469627,84642.7987623408,0.0,0.0,0.0,87719.136667037,87719.136667037,0.0,0.0,254.729114662545,0.0,0.0,254.729114662545,254.729114662545,252017,port1160,Santos,Brazil,BRA,6,9,1,0,3,16,19,28200.280764864,20262.1993271509,0.0,0.0,5101.06693229741,48462.4800920149,53563.5470243123,87959.7283779975,191897.073701499,13700.3088790202,0.0,20208.2564527638,293557.110958516,313765.36741128,374025
362,2023-06-06,"1,353.25","1,352.00","1,364.00","1,340.25",129.81K,0.24%,port1105,Rizhao,China,CHN,0,4,1,0,0,5,5,0.0,141144.077389032,0.0,0.0,0.0,141144.077389032,141144.077389032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252018,port1160,Santos,Brazil,BRA,6,7,1,1,3,15,18,54965.4216195014,0.0,0.0,1135.08292812932,0.0,56100.5045476308,56100.5045476308,3043.82667294308,243947.323154427,0.0,0.0,39581.1229670325,246991.14982737,286572.272794402,374062
361,2023-06-07,"1,360.75","1,353.25","1,370.75","1,350.00",143.48K,0.55%,port1105,Rizhao,China,CHN,2,3,1,0,0,6,6,0.0,253758.218680596,0.0,0.0,0.0,253758.218680596,253758.218680596,10678.244934672,0.0,3302.50397813556,0.0,0.0,13980.7489128075,13980.7489128075,252019,port1160,Santos,Brazil,BRA,7,4,0,0,0,11,11,26733.3186830327,3400.83146731312,0.0,0.0,0.0,30134.1501503458,30134.1501503458,39724.5449176029,101265.747337824,0.0,0.0,0.0,140990.292255427,140990.292255427,374129
360,2023-06-08,"1,363.25","1,358.00","1,371.75","1,352.00",152.59K,0.18%,port1105,Rizhao,China,CHN,1,4,0,0,0,5,5,988.771026868633,102500.550760424,0.0,0.0,0.0,103489.321787292,103489.321787292,0.0,11103.8121270202,0.0,0.0,0.0,11103.8121270202,11103.8121270202,252020,port1160,Santos,Brazil,BRA,6,9,1,0,4,16,20,13057.8195233925,40959.0922924443,0.0,0.0,9490.91157271174,54016.9118158368,63507.8233885485,70736.3692947646,214090.142580588,11401.185330941,0.0,23836.2097568856,296227.697206294,320063.906963179,374136
359,2023-06-09,"1,386.50","1,360.50","1,388.00","1,356.25",142.16K,1.71%,port1105,Rizhao,China,CHN,1,6,4,0,0,11,11,0.0,342472.44164414,919.007988928402,0.0,0.0,343391.449633068,343391.449633068,274.130698292429,4838.16818785524,15306.0284826701,0.0,0.0,20418.3273688177,20418.3273688177,252021,port1160,Santos,Brazil,BRA,5,5,2,1,1,13,14,19328.1889840408,10486.6000039938,0.0,0.0,10273.2907613667,29814.7889880346,40088.0797494013,89940.4358896808,148740.575818063,38675.2392122635,2200.07383237911,0.0,279556.324752386,279556.324752386,374142
358,2023-06-12,"1,372.75","1,390.00","1,392.75","1,368.50",122.30K,-0.99%,port1105,Rizhao,China,CHN,2,3,2,0,0,7,7,427.534368545457,214487.038806593,0.0,0.0,0.0,214914.573175139,214914.573175139,2506.25753704752,0.0,0.0,0.0,0.0,2506.25753704752,2506.25753704752,252024,port1160,Santos,Brazil,BRA,4,5,2,1,4,12,16,5561.69504451113,35530.6702326594,0.0,0.0,3414.76831948918,41092.3652771706,44507.1335966598,10085.4157546941,54726.8840096598,44085.4983634999,6281.59858283021,7746.72517867366,115179.396710684,122926.121889358,374160
357,2023-06-13,"1,399.25","1,373.25","1,415.50","1,371.75",161.57K,1.93%,port1105,Rizhao,China,CHN,2,6,3,0,0,11,11,121.452855448061,232672.197536024,0.0,0.0,0.0,232793.650391472,232793.650391472,3605.84352108458,12987.7792185088,223.130434782609,0.0,0.0,16816.753174376,16816.753174376,252025,port1160,Santos,Brazil,BRA,5,2,0,0,1,7,8,0.0,582.171928556061,0.0,0.0,0.0,582.171928556061,582.171928556061,35650.6515384326,30093.3359324323,0.0,0.0,4166.75646327969,65743.9874708649,69910.7439341446,374166
356,2023-06-14,"1,388.25","1,398.75","1,399.00","1,380.00",124.16K,-0.79%,port1105,Rizhao,China,CHN,1,6,0,0,0,7,7,0.0,257362.547205112,0.0,0.0,0.0,257362.547205112,257362.547205112,5671.50489518114,12183.4895758894,0.0,0.0,0.0,17854.9944710705,17854.9944710705,252026,port1160,Santos,Brazil,BRA,4,2,1,1,4,8,12,9367.81337160617,0.0,8809.14979935111,0.0,14154.5113238739,18176.9631709573,32331.4744948312,0.0,59476.6134240701,0.0,10291.3210927119,39561.6511898634,69767.9345167821,109329.585706645,374171
355,2023-06-15,"1,428.25","1,389.75","1,432.00","1,387.50",144.13K,2.88%,port1105,Rizhao,China,CHN,2,5,1,0,0,8,8,644.838533747316,300471.304065553,0.0,0.0,0.0,301116.1425993,301116.1425993,0.0,38888.5348668726,14934.8547143125,0.0,0.0,53823.3895811851,53823.3895811851,252027,port1160,Santos,Brazil,BRA,10,5,0,0,1,15,16,36821.2120581696,0.0,0.0,0.0,1373.89634235361,36821.2120581696,38195.1084005232,93036.3056380783,144846.814086588,0.0,0.0,0.0,237883.119724666,237883.119724666,374177
354,2023-06-16,"1,466.50","1,426.00","1,468.25","1,426.00",158.73K,2.68%,port1105,Rizhao,China,CHN,2,4,1,0,0,7,7,0.0,116419.625878671,2074.530522606,0.0,0.0,118494.156401277,118494.156401277,6642.50284135339,0.0,0.0,0.0,0.0,6642.50284135339,6642.50284135339,252028,port1160,Santos,Brazil,BRA,8,4,1,1,4,14,18,118166.072243023,12773.4171869136,0.0,0.0,20857.5244919279,130939.489429937,151797.013921865,33711.038015991,56791.116882425,25171.7070814765,5734.38854392181,20625.4490213619,121408.250523814,142033.699545176,374183
353,2023-06-18,"1,465.88","1,465.88","1,465.88","1,465.88",,-0.04%,port1105,Rizhao,China,CHN,0,6,0,0,0,6,6,0.0,432014.550833784,0.0,0.0,0.0,432014.550833784,432014.550833784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252030,port1160,Santos,Brazil,BRA,7,3,1,1,3,12,15,1457.17478459733,0.0,0.0,0.0,10273.2907613667,1457.17478459733,11730.465545964,157981.175780801,69919.9578087421,216.486546346117,6259.00701684458,4883.76936583721,234376.627152733,239260.396518571,374195
352,2023-06-20,"1,477.25","1,472.75","1,489.25","1,459.75",126.38K,0.78%,port1105,Rizhao,China,CHN,2,3,2,0,0,7,7,1352.12443239361,121595.402209901,0.0,0.0,0.0,122947.526642294,122947.526642294,14752.8010835797,2845.7875915155,14213.1257377574,0.0,0.0,31811.7144128526,31811.7144128526,252032,port1160,Santos,Brazil,BRA,6,8,0,1,3,15,18,8525.77465099336,0.0,0.0,0.0,0.0,8525.77465099336,8525.77465099336,65164.0539900457,278609.9355715,0.0,3306.29116945946,18577.9238445172,347080.280731005,365658.204575522,374206
351,2023-06-21,"1,514.75","1,489.00","1,521.25","1,479.00",105.94K,2.54%,port1105,Rizhao,China,CHN,3,4,2,0,0,9,9,0.0,163685.7031416,1285.99531656693,0.0,0.0,164971.698458167,164971.698458167,4788.44687647594,0.0,0.0,0.0,0.0,4788.44687647594,4788.44687647594,252033,port1160,Santos,Brazil,BRA,6,8,1,0,2,15,17,71194.5423352188,55163.8657793848,538.646900965956,0.0,2110.74923182827,126897.05501557,129007.804247398,0.0,126486.901508389,0.0,0.0,20018.9183773598,126486.901508389,146505.819885749,374212
350,2023-06-22,"1,500.50","1,513.25","1,519.50","1,468.50",100.74K,-0.94%,port1105,Rizhao,China,CHN,0,6,0,0,0,6,6,0.0,230852.747259753,0.0,0.0,0.0,230852.747259753,230852.747259753,0.0,4015.02294478772,0.0,0.0,0.0,4015.02294478772,4015.02294478772,252034,port1160,Santos,Brazil,BRA,6,7,0,0,4,13,17,10604.2545801474,16809.6555659431,0.0,0.0,17296.0199585422,27413.9101460905,44709.9301046327,56024.8771360111,159217.346540922,0.0,0.0,12264.3518476445,215242.223676933,227506.575524577,374218
349,2023-06-23,"1,494.50","1,500.00","1,501.50","1,470.25",83.29K,-0.40%,port1105,Rizhao,China,CHN,2,1,2,0,0,5,5,0.0,67075.833076929,1997.33958052006,0.0,0.0,69073.172657449,69073.172657449,2519.53381371719,0.0,0.0,0.0,0.0,2519.53381371719,2519.53381371719,252035,port1160,Santos,Brazil,BRA,6,6,0,0,1,12,13,25124.7434531725,9923.50218728023,0.0,0.0,1181.45300341421,35048.2456404528,36229.698643867,48092.5970271758,156205.723282856,0.0,0.0,0.0,204298.320310032,204298.320310032,374224
348,2023-06-26,"1,521.00","1,486.25","1,525.00","1,477.75",51.07K,1.77%,port1105,Rizhao,China,CHN,1,2,1,0,0,4,4,0.0,49005.6351487204,139.45652173913,0.0,0.0,49145.0916704595,49145.0916704595,1774.26233568065,21916.8540147456,0.0,0.0,0.0,23691.1163504262,23691.1163504262,252042,port1160,Santos,Brazil,BRA,4,1,0,0,4,5,9,6818.91136870347,0.0,0.0,0.0,9331.09402540629,6818.91136870347,16150.0053941098,82409.0451462898,16904.2241610945,0.0,0.0,24376.0915374283,99313.2693073843,123689.360844813,374241
347,2023-06-27,"1,495.00","1,523.00","1,524.75","1,490.00",50.21K,-1.71%,port1105,Rizhao,China,CHN,2,4,2,0,0,8,8,0.0,92754.7344809751,16708.5684543028,0.0,0.0,109463.302935278,109463.302935278,0.0,5776.39099228979,12271.3721310655,0.0,0.0,18047.7631233553,18047.7631233553,252043,port1160,Santos,Brazil,BRA,7,12,2,1,3,22,25,13679.2061329646,9367.87228532164,4943.43442812574,0.0,5184.76066545451,27990.512846412,33175.2735118665,65481.1216805426,276426.164134849,9339.82437126466,1146.23943919351,8714.62769444618,352393.34962585,361107.977320296,374247
346,2023-06-28,"1,451.00","1,486.75","1,499.75","1,435.75",34.82K,-2.94%,port1105,Rizhao,China,CHN,1,6,3,0,0,10,10,0.0,157781.812114787,1215.64912272123,0.0,0.0,158997.461237508,158997.461237508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252044,port1160,Santos,Brazil,BRA,7,4,3,1,7,15,22,16359.8092955803,0.0,19388.1438051264,0.0,21092.962456539,35747.9531007067,56840.9155572458,39537.7808455879,119552.167577354,25890.6147632398,217.208460523034,58954.4620774571,185197.771646704,244152.233724161,374253
345,2023-06-29,"1,483.00","1,447.75","1,485.50","1,445.25",23.20K,2.21%,port1105,Rizhao,China,CHN,2,5,1,0,0,8,8,0.0,249146.887654389,0.0,0.0,0.0,249146.887654389,249146.887654389,8220.634974925,0.0,0.0,0.0,0.0,8220.634974925,8220.634974925,252045,port1160,Santos,Brazil,BRA,2,3,1,1,0,7,7,13676.6206334429,0.0,1619.99862819609,0.0,0.0,15296.619261639,15296.619261639,18357.6088294719,103331.465280489,0.0,8161.15313303009,0.0,129850.227242991,129850.227242991,374261
