,Date,Price,Open,High,Low,Vol.,Change %,portid_buenaventura,portname_buenaventura,country_buenaventura,ISO3_buenaventura,portcalls_container_buenaventura,portcalls_dry_bulk_buenaventura,portcalls_general_cargo_buenaventura,portcalls_roro_buenaventura,portcalls_tanker_buenaventura,portcalls_cargo_buenaventura,portcalls_buenaventura,import_container_buenaventura,import_dry_bulk_buenaventura,import_general_cargo_buenaventura,import_roro_buenaventura,import_tanker_buenaventura,import_cargo_buenaventura,import_buenaventura,export_container_buenaventura,export_dry_bulk_buenaventura,export_general_cargo_buenaventura,export_roro_buenaventura,export_tanker_buenaventura,export_cargo_buenaventura,export_buenaventura,ObjectId_buenaventura,portid_neworleans,portname_neworleans,country_neworleans,ISO3_neworleans,portcalls_container_neworleans,portcalls_dry_bulk_neworleans,portcalls_general_cargo_neworleans,portcalls_roro_neworleans,portcalls_tanker_neworleans,portcalls_cargo_neworleans,portcalls_neworleans,import_container_neworleans,import_dry_bulk_neworleans,import_general_cargo_neworleans,import_roro_neworleans,import_tanker_neworleans,import_cargo_neworleans,import_neworleans,export_container_neworleans,export_dry_bulk_neworleans,export_general_cargo_neworleans,export_roro_neworleans,export_tanker_neworleans,export_cargo_neworleans,export_neworleans,ObjectId_neworleans
556,2022-08-24,239.0,228.1,240.0,228.0,31.21K,4.71%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,13589.4093760424,15802.5231673286,0.0,0.0,0.0,29391.932543371,29391.932543371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093569,port812,New Orleans,United States,USA,1,7,0,0,4,8,12,0.0,39535.3650809186,0.0,0.0,37469.9634871484,39535.3650809186,77005.328568067,6533.895611799,77326.2983921059,0.0,0.0,22629.0009753978,83860.1940039049,106489.194979303,3124825
555,2022-08-25,239.5,238.3,242.95,237.15,21.92K,0.21%,port183,Buenaventura,Colombia,COL,1,2,0,0,0,3,3,9576.94836404399,5802.74939334486,0.0,0.0,0.0,15379.6977573888,15379.6977573888,0.0,10975.6023994483,0.0,0.0,0.0,10975.6023994483,10975.6023994483,1093572,port812,New Orleans,United States,USA,2,6,1,0,6,9,15,0.0,2157.66063695756,1304.57706151887,0.0,641.284493794956,3462.23769847643,4103.52219227138,19711.8505764213,107738.195535683,1688.39637034958,0.0,64479.8406681569,129138.442482454,193618.283150611,3124858
554,2022-08-26,238.1,237.95,241.9,235.75,15.72K,-0.58%,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,965.349972820572,9779.76053376945,0.0,0.0,0.0,10745.11050659,10745.11050659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093576,port812,New Orleans,United States,USA,1,5,0,0,6,6,12,1966.77971558051,40518.5705110044,0.0,0.0,2802.47279076978,42485.3502265849,45287.8230173547,1473.0045968337,31742.2793468105,0.0,0.0,794.796129486048,33215.2839436442,34010.0800731302,3124863
553,2022-08-29,236.6,237.2,238.6,233.55,12.04K,-0.63%,port183,Buenaventura,Colombia,COL,3,1,0,1,0,5,5,23854.2380337862,3472.09092457707,0.0,2507.6368951824,0.0,29833.9658535457,29833.9658535457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093588,port812,New Orleans,United States,USA,0,6,5,0,3,11,14,0.0,1424.02055442492,9601.79375359631,0.0,53740.6467295758,11025.8143080212,64766.461037597,0.0,56181.5517145719,23637.9264616822,0.0,258.499229459287,79819.478176254,80077.9774057133,3124882
552,2022-08-30,235.2,236.1,239.55,234.3,15.83K,-0.59%,port183,Buenaventura,Colombia,COL,2,1,0,0,1,3,4,23695.4148440324,9774.4581950425,0.0,0.0,1022.18772555597,33469.8730390749,34492.0607646308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093592,port812,New Orleans,United States,USA,1,10,2,0,4,13,17,0.0,37852.3716059332,0.0,0.0,0.0,37852.3716059332,37852.3716059332,965.787496745328,115056.821026323,5716.18445562635,0.0,96828.4289316508,121738.792978694,218567.221910345,3124889
551,2022-08-31,235.25,236.4,237.6,233.7,14.17K,0.02%,port183,Buenaventura,Colombia,COL,2,1,0,1,0,4,4,28789.5787098648,12882.276666785,0.0,1048.11430897224,0.0,42719.969685622,42719.969685622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093596,port812,New Orleans,United States,USA,0,3,1,0,4,4,8,0.0,9144.05244466023,0.0,0.0,25789.2093432889,9144.05244466023,34933.2617879491,0.0,38049.1894434634,4873.25335937867,0.0,36782.6813279963,42922.442802842,79705.1241308383,3124942
550,2022-09-01,232.5,234.6,236.4,231.7,15.16K,-1.17%,port183,Buenaventura,Colombia,COL,0,2,0,1,1,3,4,0.0,31237.1894042613,0.0,5227.77000116486,900.862126892542,36464.9594054261,37365.8215323186,0.0,5504.37126420492,0.0,0.0,0.0,5504.37126420492,5504.37126420492,1093600,port812,New Orleans,United States,USA,0,8,1,0,4,9,13,0.0,10826.4971774376,418.698411057361,0.0,30545.033482464,11245.195588495,41790.229070959,0.0,78948.6489297778,0.0,0.0,10024.80514691,78948.6489297778,88973.4540766879,3124950
549,2022-09-02,228.8,232.5,234.05,228.25,14.71K,-1.59%,port183,Buenaventura,Colombia,COL,1,1,1,0,1,3,4,1538.18742487354,30492.5061321274,4684.82925068044,0.0,1618.25313922706,36715.5228076814,38333.7759469085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093256,port812,New Orleans,United States,USA,1,10,1,0,9,12,21,0.0,39110.229296434,0.0,0.0,72170.6967142192,39110.229296434,111280.926010653,1089.22583148806,73022.4359709553,3738.53743104827,0.0,2190.66842311002,77850.1992334917,80040.8676566017,3124955
548,2022-09-06,230.25,228.75,231.55,226.85,19.19K,0.63%,port183,Buenaventura,Colombia,COL,0,0,0,1,0,1,1,0.0,0.0,0.0,5425.92912283683,0.0,5425.92912283683,5425.92912283683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093283,port812,New Orleans,United States,USA,1,5,0,0,5,6,11,0.0,9140.84063775584,0.0,0.0,3872.14620569885,9140.84063775584,13012.9868434547,2352.43097954276,40667.4072142612,0.0,0.0,29825.9311296251,43019.838193804,72845.769323429,3124983
547,2022-09-07,223.25,229.95,231.0,222.95,19.97K,-3.04%,port183,Buenaventura,Colombia,COL,2,3,0,0,1,5,6,22418.3125604596,32319.7441485289,0.0,0.0,5330.4760453797,54738.0567089886,60068.5327543683,0.0,9381.97927676876,0.0,0.0,0.0,9381.97927676876,9381.97927676876,1093284,port812,New Orleans,United States,USA,2,5,0,0,4,7,11,0.0,65650.8168806468,0.0,0.0,1967.85734871589,65650.8168806468,67618.6742293627,10075.5905925213,1694.10258394713,0.0,0.0,42553.6010508615,11769.6931764685,54323.2942273299,3124988
546,2022-09-08,222.2,224.25,226.55,220.65,19.43K,-0.47%,port183,Buenaventura,Colombia,COL,0,1,0,1,0,2,2,0.0,5802.74939334486,0.0,1107.17889617233,0.0,6909.92828951719,6909.92828951719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093285,port812,New Orleans,United States,USA,2,8,1,0,4,11,15,0.0,30194.3018064259,17108.0509142993,0.0,1038.61239322383,47302.3527207252,48340.965113949,6312.78515581004,135015.283412155,0.0,0.0,34833.5830975625,141328.068567965,176161.651665528,3124992
545,2022-09-09,228.5,224.75,230.2,224.1,16.11K,2.84%,port183,Buenaventura,Colombia,COL,2,0,0,0,1,2,3,13239.3072110886,0.0,0.0,0.0,8895.30800584675,13239.3072110886,22134.6152169353,3736.68394048405,0.0,0.0,0.0,0.0,3736.68394048405,3736.68394048405,1093286,port812,New Orleans,United States,USA,2,9,0,0,2,11,13,0.0,52602.9595321012,0.0,0.0,0.0,52602.9595321012,52602.9595321012,13365.8118965532,118916.407343133,0.0,0.0,116896.034614646,132282.219239686,249178.253854332,3124997
544,2022-09-12,224.75,229.0,230.05,224.1,13.62K,-1.64%,port183,Buenaventura,Colombia,COL,1,3,0,0,0,4,4,766.590743566565,7865.15163497781,0.0,0.0,0.0,8631.74237854438,8631.74237854438,0.0,11008.7425284098,0.0,0.0,0.0,11008.7425284098,11008.7425284098,1093289,port812,New Orleans,United States,USA,1,4,1,0,5,6,11,0.0,2813.75560565578,15886.538916856,0.0,50461.412183365,18700.2945225118,69161.7067058767,27077.2953219331,60742.8942510266,0.0,0.0,40065.1745047561,87820.1895729597,127885.364077716,3125015
543,2022-09-13,220.7,224.8,226.0,217.15,19.84K,-1.80%,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,13693.7222401802,0.0,0.0,0.0,0.0,13693.7222401802,13693.7222401802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093290,port812,New Orleans,United States,USA,2,3,1,0,4,6,10,0.0,1435.33822837547,3243.59565038364,0.0,19644.5582312133,4678.93387875911,24323.4921099724,15885.4111662496,42706.6871040895,0.0,0.0,25902.9832425522,58592.0982703391,84495.0815128913,3125016
542,2022-09-14,214.85,221.45,222.4,214.05,21.27K,-2.65%,port183,Buenaventura,Colombia,COL,4,1,0,0,1,5,6,16529.3431809429,27594.3448782802,0.0,0.0,6274.17658753679,44123.6880592231,50397.8646467599,329.278225764538,0.0,0.0,0.0,0.0,329.278225764538,329.278225764538,1093291,port812,New Orleans,United States,USA,1,4,3,0,6,8,14,0.0,40417.2047824483,548.727173434429,0.0,2696.63355918613,40965.9319558827,43662.5655150688,14255.1669192284,43643.1041035212,5047.343573616,0.0,59631.7492648663,62945.6145963656,122577.363861232,3125017
541,2022-09-15,216.4,217.05,217.55,214.3,13.79K,0.72%,port183,Buenaventura,Colombia,COL,1,0,1,1,1,3,4,1971.59209798877,0.0,6673.65014786988,2520.69593808639,1596.72563610745,11165.938183945,12762.6638200525,0.0,0.0,807.084319860736,0.0,0.0,807.084319860736,807.084319860736,1093292,port812,New Orleans,United States,USA,1,4,2,0,5,7,12,0.0,0.0,6498.33646620463,0.0,19980.6626201724,6498.33646620463,26478.999086377,8636.25945961349,54462.4683197843,27890.7955218675,0.0,13074.2369043106,90989.5233012652,104063.760205576,3125018
540,2022-09-16,215.1,216.25,216.25,211.35,12.93K,-0.60%,port183,Buenaventura,Colombia,COL,2,0,0,0,1,2,3,0.0,0.0,0.0,0.0,2598.85832245203,0.0,2598.85832245203,10416.8802113822,0.0,0.0,0.0,0.0,10416.8802113822,10416.8802113822,1093293,port812,New Orleans,United States,USA,1,6,0,1,6,8,14,0.0,79423.7922350488,0.0,0.0,1054.15282174338,79423.7922350488,80477.9450567922,8713.84795046909,40199.5909450313,0.0,0.0,19712.81742123,48913.4388955004,68626.2563167304,3125019
539,2022-09-19,221.1,214.5,222.1,210.85,16.04K,2.79%,port183,Buenaventura,Colombia,COL,2,2,0,2,0,6,6,4358.74488026358,28318.7609632859,0.0,545.647265516229,0.0,33223.1531090657,33223.1531090657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093296,port812,New Orleans,United States,USA,0,2,2,0,4,4,8,0.0,33719.2730666935,3241.98040091363,0.0,20101.05020614,36961.2534676071,57062.3036737472,0.0,681.634086907667,230.416666666667,0.0,4519.06734064666,912.050753574333,5431.11809422099,3125022
538,2022-09-20,225.15,222.4,226.45,220.25,16.87K,1.83%,port183,Buenaventura,Colombia,COL,0,1,0,0,0,1,1,0.0,14255.6231424721,0.0,0.0,0.0,14255.6231424721,14255.6231424721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093297,port812,New Orleans,United States,USA,0,3,3,0,7,6,13,0.0,0.0,5751.6955436365,0.0,28386.5182106453,5751.6955436365,34138.2137542818,0.0,58560.6434514519,20149.1145929732,0.0,43596.1157088706,78709.7580444251,122305.873753296,3125023
537,2022-09-21,215.1,218.4,219.35,213.5,5.80K,-4.46%,port183,Buenaventura,Colombia,COL,2,1,1,0,0,4,4,9268.06223292973,5206.76919115341,8635.03015309827,0.0,0.0,23109.8615771814,23109.8615771814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093298,port812,New Orleans,United States,USA,1,5,0,0,4,6,10,0.0,0.0,0.0,0.0,3401.43849279015,0.0,3401.43849279015,5519.07222349035,85587.73856992,0.0,0.0,20400.2394841351,91106.8107934103,111507.050277545,3125024
536,2022-09-22,217.25,214.35,218.1,212.15,3.25K,1.00%,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,8857.65899516795,0.0,0.0,0.0,0.0,8857.65899516795,8857.65899516795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093299,port812,New Orleans,United States,USA,0,7,3,0,6,10,16,0.0,2865.80272155562,2237.39328519377,0.0,1846.0319308627,5103.19600674938,6949.22793761209,0.0,50788.6379679112,3896.00514414548,0.0,39943.1191826603,54684.6431120567,94627.762294717,3125025
535,2022-09-23,214.1,216.0,217.0,211.3,3.96K,-1.45%,port183,Buenaventura,Colombia,COL,2,0,0,1,1,3,4,0.0,0.0,0.0,2295.80842272846,0.0,2295.80842272846,2295.80842272846,5498.54736348169,0.0,0.0,0.0,1038.49169643201,5498.54736348169,6537.0390599137,1093300,port812,New Orleans,United States,USA,0,3,1,0,6,4,10,0.0,1362.81797506922,0.0,0.0,52660.4301712481,1362.81797506922,54023.2481463173,0.0,12961.403295939,6591.65927757072,0.0,30284.5827120662,19553.0625735097,49837.6452855759,3125026
534,2022-09-26,216.5,212.75,224.65,212.15,7.69K,1.12%,port183,Buenaventura,Colombia,COL,1,1,1,0,1,3,4,5408.8483493559,20201.1187268017,0.0,0.0,7409.76271907019,25609.9670761576,33019.7297952278,0.0,0.0,622.145613842449,0.0,0.0,622.145613842449,622.145613842449,1093303,port812,New Orleans,United States,USA,1,6,0,0,7,7,14,0.0,4303.54737995807,0.0,0.0,67328.9538853653,4303.54737995807,71632.5012653234,3878.68202437118,71649.9587797659,0.0,0.0,37858.5526639438,75528.6408041371,113387.193468081,3125029
533,2022-09-27,216.3,217.5,220.6,215.2,5.61K,-0.09%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,7627.42654937088,12237.0440083498,0.0,0.0,0.0,19864.4705577207,19864.4705577207,2629.12844087269,0.0,0.0,0.0,0.0,2629.12844087269,2629.12844087269,1093304,port812,New Orleans,United States,USA,1,3,1,0,9,5,14,1633.71778932129,0.0,0.0,0.0,32471.6631195818,1633.71778932129,34105.3809089031,0.0,3284.04871974099,2778.71085221922,0.0,43605.7479761422,6062.7595719602,49668.5075481024,3125030
532,2022-09-28,219.6,215.8,220.55,212.55,7.98K,1.53%,port183,Buenaventura,Colombia,COL,3,0,0,0,1,3,4,26376.8215571223,0.0,0.0,0.0,382.646641321549,26376.8215571223,26759.4681984438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093305,port812,New Orleans,United States,USA,0,6,0,0,6,6,12,0.0,6157.29149376838,0.0,0.0,13877.2498819271,6157.29149376838,20034.5413756955,0.0,66470.5086037708,0.0,0.0,66645.5130458972,66470.5086037708,133116.021649668,3125031
531,2022-09-29,216.85,218.85,220.75,215.5,7.33K,-1.25%,port183,Buenaventura,Colombia,COL,0,1,1,0,0,2,2,0.0,0.0,10022.9612211975,0.0,0.0,10022.9612211975,10022.9612211975,0.0,1581.07799104433,0.0,0.0,0.0,1581.07799104433,1581.07799104433,1093306,port812,New Orleans,United States,USA,1,5,0,0,3,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932.16810033842,127097.377824504,0.0,0.0,17067.3276483357,129029.545924842,146096.873573178,3125032
530,2022-09-30,212.55,216.25,217.35,211.8,8.29K,-1.98%,port183,Buenaventura,Colombia,COL,3,0,2,0,0,5,5,20789.079665168,0.0,22630.5339003294,0.0,0.0,43419.6135654975,43419.6135654975,3079.92200142406,0.0,0.0,0.0,0.0,3079.92200142406,3079.92200142406,1093307,port812,New Orleans,United States,USA,0,6,0,0,4,6,10,0.0,29028.7071974042,0.0,0.0,10622.6360751034,29028.7071974042,39651.3432725075,0.0,91359.3164582893,0.0,0.0,38587.6083734283,91359.3164582893,129946.924831718,3125033
529,2022-10-03,207.35,212.0,213.5,206.5,9.26K,-2.45%,port183,Buenaventura,Colombia,COL,4,0,0,0,0,4,4,6668.4754195584,0.0,0.0,0.0,0.0,6668.4754195584,6668.4754195584,4275.00636701428,0.0,0.0,0.0,0.0,4275.00636701428,4275.00636701428,1093310,port812,New Orleans,United States,USA,0,4,1,0,7,5,12,0.0,16606.0515556757,0.0,0.0,2701.1655279727,16606.0515556757,19307.2170836484,0.0,0.0,4260.85260959251,0.0,8602.30536931348,4260.85260959251,12863.157978906,3125036
528,2022-10-04,210.6,208.25,213.4,208.1,9.00K,1.57%,port183,Buenaventura,Colombia,COL,2,3,0,1,0,6,6,4688.80715618303,64697.0054993526,0.0,2306.88573217737,0.0,71692.698387713,71692.698387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093311,port812,New Orleans,United States,USA,1,7,2,0,4,10,14,2818.43335719279,9678.72387621265,0.0,0.0,3874.52810737391,12497.1572334054,16371.6853407793,0.0,32514.7188907885,17609.0966782293,0.0,27089.2463291322,50123.8155690178,77213.06189815,3125037
527,2022-10-05,214.65,210.75,216.2,209.5,15.04K,1.92%,port183,Buenaventura,Colombia,COL,1,0,0,1,0,2,2,7566.76861576722,0.0,0.0,1886.07682125646,0.0,9452.84543702368,9452.84543702368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093312,port812,New Orleans,United States,USA,0,10,0,0,8,10,18,0.0,32416.077718293,0.0,0.0,328.399196315095,32416.077718293,32744.4769146081,0.0,96202.5377184909,0.0,0.0,60966.2840281352,96202.5377184909,157168.821746626,3125038
526,2022-10-06,207.65,216.05,216.25,207.0,11.77K,-3.26%,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,22116.0985135787,0.0,0.0,0.0,0.0,22116.0985135787,22116.0985135787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093313,port812,New Orleans,United States,USA,1,7,0,0,5,8,13,0.0,2867.42930173601,0.0,0.0,33102.2353642897,2867.42930173601,35969.6646660257,5266.41696022953,94490.745969588,0.0,0.0,20589.1596178404,99757.1629298176,120346.322547658,3125039
525,2022-10-07,208.25,208.35,210.9,204.65,10.01K,0.29%,port183,Buenaventura,Colombia,COL,3,2,0,0,0,5,5,18255.7109679394,523.642820529414,0.0,0.0,0.0,18779.3537884688,18779.3537884688,0.0,260.559485837586,0.0,0.0,0.0,260.559485837586,260.559485837586,1093315,port812,New Orleans,United States,USA,1,8,2,0,8,11,19,0.0,60861.8258017262,16760.7009740751,0.0,7710.70016041385,77622.5267758013,85333.2269362151,9449.89906384696,79701.734379641,0.0,0.0,17610.0624423665,89151.633443488,106761.695885854,3125040
524,2022-10-10,207.65,206.85,209.2,205.6,5.46K,-0.29%,port183,Buenaventura,Colombia,COL,1,0,0,1,0,2,2,0.0,0.0,0.0,2676.59348438307,0.0,2676.59348438307,2676.59348438307,5381.3775662423,0.0,0.0,0.0,0.0,5381.3775662423,5381.3775662423,1093318,port812,New Orleans,United States,USA,0,4,1,0,3,5,8,0.0,8770.95179091902,0.0,0.0,694.099378526818,8770.95179091902,9465.05116944584,0.0,27404.4129918903,4573.28812922031,0.0,39269.4879160962,31977.7011211107,71247.1890372068,3125043
523,2022-10-11,207.95,207.35,210.45,205.55,6.73K,0.14%,port183,Buenaventura,Colombia,COL,2,1,0,0,1,3,4,3015.66902266093,28169.7837923188,0.0,0.0,0.0,31185.4528149797,31185.4528149797,1302.19348598029,0.0,0.0,0.0,0.0,1302.19348598029,1302.19348598029,1093319,port812,New Orleans,United States,USA,1,5,0,0,3,6,9,0.0,0.0,0.0,0.0,54.7419927770713,0.0,54.7419927770713,3779.54857870906,33354.7262311589,0.0,0.0,15764.0706554659,37134.274809868,52898.3454653338,3125044
522,2022-10-12,201.4,207.35,208.75,201.05,14.54K,-3.15%,port183,Buenaventura,Colombia,COL,3,1,0,0,0,4,4,26964.326024047,6730.15707940122,0.0,0.0,0.0,33694.4831034482,33694.4831034482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093320,port812,New Orleans,United States,USA,1,7,0,0,1,8,9,0.0,19658.6413486553,0.0,0.0,7396.44189310048,19658.6413486553,27055.0832417558,21659.3543368227,135213.841013482,0.0,0.0,0.0,156873.195350305,156873.195350305,3125045
521,2022-10-13,196.05,201.9,203.0,195.25,17.99K,-2.66%,port183,Buenaventura,Colombia,COL,1,0,1,0,1,2,3,4147.33835401663,0.0,5139.57346742449,0.0,2215.29205809979,9286.91182144112,11502.2038795409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093321,port812,New Orleans,United States,USA,0,9,0,0,2,9,11,0.0,6526.44836487061,0.0,0.0,0.0,6526.44836487061,6526.44836487061,0.0,150227.178307697,0.0,0.0,4871.81226052235,150227.178307697,155098.990568219,3124856
520,2022-10-14,193.0,196.95,198.1,192.0,20.12K,-1.56%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,3686.39780948426,13702.7073969885,0.0,0.0,0.0,17389.1052064728,17389.1052064728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093322,port812,New Orleans,United States,USA,1,7,0,0,4,8,12,0.0,18356.3951898752,0.0,0.0,3032.6795361558,18356.3951898752,21389.074726031,474.246147909209,135913.018528971,0.0,0.0,52535.3511730695,136387.26467688,188922.61584995,3124860
519,2022-10-17,191.35,193.0,195.35,190.15,13.89K,-0.85%,port183,Buenaventura,Colombia,COL,0,1,1,0,0,2,2,0.0,1106.42550925526,0.0,0.0,0.0,1106.42550925526,1106.42550925526,0.0,0.0,5729.10010424697,0.0,0.0,5729.10010424697,5729.10010424697,1093325,port812,New Orleans,United States,USA,1,10,1,0,5,12,17,0.0,66988.3097540183,0.0,0.0,9480.89696566433,66988.3097540183,76469.2067196826,1926.2487005099,163305.766538702,5494.78400107187,0.0,25250.4630066204,170726.799240284,195977.262246904,3124878
518,2022-10-18,190.3,191.75,192.4,188.6,10.31K,-0.55%,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,1606.50301886957,0.0,0.0,0.0,0.0,1606.50301886957,1606.50301886957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093326,port812,New Orleans,United States,USA,1,6,1,0,4,8,12,0.0,18574.1359900719,1385.50432697088,0.0,679.428963583598,19959.6403170427,20639.0692806263,3939.1920970022,45423.1194298038,0.0,0.0,3422.34888169363,49362.311526806,52784.6604084996,3124885
517,2022-10-19,187.25,190.3,191.6,185.3,9.79K,-1.60%,port183,Buenaventura,Colombia,COL,1,1,0,1,0,3,3,8726.59402284559,0.0,0.0,2765.17533913287,0.0,11491.7693619785,11491.7693619785,0.0,31997.6203760912,0.0,0.0,0.0,31997.6203760912,31997.6203760912,1093327,port812,New Orleans,United States,USA,0,6,1,0,7,7,14,0.0,20015.4685844067,0.0,0.0,32652.8917026,20015.4685844067,52668.3602870066,0.0,87656.2964399516,5182.59870707876,0.0,59596.7151464964,92838.8951470304,152435.610293527,3124938
516,2022-10-20,186.4,185.95,189.8,183.75,12.14K,-0.45%,port183,Buenaventura,Colombia,COL,2,0,0,1,1,3,4,10297.1387300463,0.0,0.0,0.0,6474.43417595084,10297.1387300463,16771.5729059971,0.0,0.0,0.0,1141.99774416141,0.0,1141.99774416141,1141.99774416141,1093328,port812,New Orleans,United States,USA,1,5,1,0,6,7,13,1896.80994837698,38282.9675893151,0.0,0.0,43920.6983066417,40179.7775376921,84100.4758443337,0.0,28215.146436104,1022.28729089684,0.0,18738.3605917691,29237.4337270008,47975.7943187699,3124944
515,2022-10-21,185.8,184.2,187.45,181.85,10.38K,-0.32%,port183,Buenaventura,Colombia,COL,1,2,0,0,0,3,3,7301.79331380884,37037.2569133694,0.0,0.0,0.0,44339.0502271782,44339.0502271782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093329,port812,New Orleans,United States,USA,3,7,1,0,7,11,18,1116.2393084089,26951.2325579849,0.0,0.0,46676.5907264514,28067.4718663938,74744.0625928452,11530.5365080521,189406.630881576,26709.0748506415,0.0,22194.2788887129,227646.24224027,249840.521128983,3124949
514,2022-10-24,184.95,185.0,188.5,183.45,11.52K,-0.46%,port183,Buenaventura,Colombia,COL,3,2,0,0,0,5,5,2786.68280335164,43077.3348902696,0.0,0.0,0.0,45864.0176936212,45864.0176936212,2740.69154954508,0.0,0.0,0.0,0.0,2740.69154954508,2740.69154954508,1093264,port812,New Orleans,United States,USA,1,2,1,0,3,4,7,0.0,0.0,3482.09571968655,0.0,1664.40379769243,3482.09571968655,5146.49951737898,1963.91677307871,15521.0601213297,0.0,0.0,16351.4621800097,17484.9768944084,33836.4390744181,3124973
513,2022-10-25,182.5,185.5,187.25,180.2,21.33K,-1.32%,port183,Buenaventura,Colombia,COL,1,2,0,1,0,4,4,1493.51355470979,25330.2222973036,0.0,3298.88157504223,0.0,30122.6174270556,30122.6174270556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093270,port812,New Orleans,United States,USA,1,3,2,0,1,6,7,5534.60078146991,34561.2648019453,6033.69337973407,0.0,0.0,46129.5589631492,46129.5589631492,0.0,52145.4873668661,0.0,0.0,1595.57454444393,52145.4873668661,53741.0619113101,3124979
512,2022-10-26,177.3,181.9,182.5,176.7,18.78K,-2.85%,port183,Buenaventura,Colombia,COL,2,0,1,0,0,3,3,24552.5053118623,0.0,3872.04891801096,0.0,0.0,28424.5542298733,28424.5542298733,4619.71482099424,0.0,0.0,0.0,0.0,4619.71482099424,4619.71482099424,1093276,port812,New Orleans,United States,USA,1,6,1,0,6,8,14,3752.68785729798,0.0,7436.34463989366,0.0,29467.0498453456,11189.0324971916,40656.0823425372,0.0,81209.758468649,0.0,0.0,34902.46338511,81209.758468649,116112.221853759,3124998
511,2022-10-27,176.95,178.95,180.75,176.15,15.64K,-0.20%,port183,Buenaventura,Colombia,COL,1,1,0,0,1,2,3,0.0,11054.5353469267,0.0,0.0,0.0,11054.5353469267,11054.5353469267,1248.16699005853,170.454831750702,0.0,0.0,1268.09091269653,1418.62182180923,2686.71273450575,1093282,port812,New Orleans,United States,USA,1,5,1,0,8,7,15,0.0,33620.6915279348,0.0,0.0,11032.0083276884,33620.6915279348,44652.6998556231,2163.70016771439,38672.9609320758,9835.2037098999,0.0,49824.6394026925,50671.8648096901,100496.504212383,3125004
510,2022-10-28,167.75,176.5,177.35,165.95,24.16K,-5.20%,port183,Buenaventura,Colombia,COL,3,0,0,0,0,3,3,4016.61885394553,0.0,0.0,0.0,0.0,4016.61885394553,4016.61885394553,3789.71784871503,0.0,0.0,0.0,0.0,3789.71784871503,3789.71784871503,1093330,port812,New Orleans,United States,USA,0,7,1,0,6,8,14,0.0,25870.1761012706,0.0,0.0,45272.0132303654,25870.1761012706,71142.189331636,0.0,148090.636371362,344.285086763652,0.0,21989.0997765356,148434.921458125,170424.021234661,3125010
509,2022-10-31,174.05,169.5,175.1,169.4,18.59K,3.76%,port183,Buenaventura,Colombia,COL,3,0,1,0,0,4,4,17275.0348608506,0.0,4522.4847150728,0.0,0.0,21797.5195759234,21797.5195759234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093347,port812,New Orleans,United States,USA,2,4,0,0,6,6,12,0.0,11074.2630211995,0.0,0.0,8207.1120037494,11074.2630211995,19281.3750249489,11268.8583020017,23319.9976748596,0.0,0.0,60538.7675026502,34588.8559768613,95127.6234795115,3125056
