,date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
573,2020/01/15 00:00:00+00,2020,1,15,port1105,Rizhao,China,CHN,2,4,1,0,0,7,7,12933.8635577248,50237.1296046654,0.0,0.0,0.0,63170.9931623903,63170.9931623903,1837.46068463761,8778.07223497573,760.38788355584,0.0,0.0,11375.9208031692,11375.9208031692,251071
569,2020/01/14 00:00:00+00,2020,1,14,port1105,Rizhao,China,CHN,1,5,0,0,0,6,6,0.0,192709.276169128,0.0,0.0,0.0,192709.276169128,192709.276169128,0.0,6689.59602536149,0.0,0.0,0.0,6689.59602536149,6689.59602536149,251067
567,2020/01/13 00:00:00+00,2020,1,13,port1105,Rizhao,China,CHN,1,4,0,0,1,5,6,0.0,79305.9476264648,0.0,0.0,10248.8124355493,79305.9476264648,89554.760062014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251065
563,2020/01/12 00:00:00+00,2020,1,12,port1105,Rizhao,China,CHN,1,5,3,0,0,9,9,0.0,224219.384734406,2709.6115084346,0.0,0.0,226928.996242841,226928.996242841,0.0,22118.3834105338,4306.5496892283,0.0,0.0,26424.9330997621,26424.9330997621,251061
558,2020/01/11 00:00:00+00,2020,1,11,port1105,Rizhao,China,CHN,2,4,0,0,0,6,6,8770.40670725149,295587.591784314,0.0,0.0,0.0,304357.998491566,304357.998491566,4714.03253889079,0.0,0.0,0.0,0.0,4714.03253889079,4714.03253889079,251056
553,2020/01/10 00:00:00+00,2020,1,10,port1105,Rizhao,China,CHN,1,3,0,0,0,4,4,2176.71613209099,158447.107182834,0.0,0.0,0.0,160623.823314925,160623.823314925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251051
548,2020/01/09 00:00:00+00,2020,1,9,port1105,Rizhao,China,CHN,2,4,1,0,0,7,7,2203.86154775442,257724.723169942,0.0,0.0,0.0,259928.584717697,259928.584717697,10184.6073566072,3610.08162601024,1445.11054548772,0.0,0.0,15239.7995281051,15239.7995281051,251046
543,2020/01/08 00:00:00+00,2020,1,8,port1105,Rizhao,China,CHN,1,8,2,0,1,11,12,0.0,237599.434605299,4483.42874950641,0.0,0.0,242082.863354806,242082.863354806,0.0,30750.0493296793,2328.23644915427,0.0,9336.94723673458,33078.2857788336,42415.2330155682,251041
538,2020/01/07 00:00:00+00,2020,1,7,port1105,Rizhao,China,CHN,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251036
532,2020/01/06 00:00:00+00,2020,1,6,port1105,Rizhao,China,CHN,3,3,0,0,0,6,6,815.387121662679,131790.912883457,0.0,0.0,0.0,132606.300005119,132606.300005119,37555.826067635,0.0,0.0,0.0,0.0,37555.826067635,37555.826067635,251030
528,2020/01/05 00:00:00+00,2020,1,5,port1105,Rizhao,China,CHN,1,5,1,0,0,7,7,0.0,268048.726018962,0.0,0.0,0.0,268048.726018962,268048.726018962,267.808985100914,0.0,2550.07912021713,0.0,0.0,2817.88810531805,2817.88810531805,251026
523,2020/01/04 00:00:00+00,2020,1,4,port1105,Rizhao,China,CHN,4,2,1,0,0,7,7,0.0,110613.739968304,0.0,0.0,0.0,110613.739968304,110613.739968304,4016.67085586525,0.0,928.508809904008,0.0,0.0,4945.17966576926,4945.17966576926,251021
518,2020/01/03 00:00:00+00,2020,1,3,port1105,Rizhao,China,CHN,0,6,1,0,0,7,7,0.0,224715.841433384,830.964951410522,0.0,0.0,225546.806384795,225546.806384795,0.0,33473.8832727431,0.0,0.0,0.0,33473.8832727431,33473.8832727431,251016
514,2020/01/02 00:00:00+00,2020,1,2,port1105,Rizhao,China,CHN,2,4,0,0,0,6,6,27685.4526807627,212996.114715179,0.0,0.0,0.0,240681.567395941,240681.567395941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251012
460,2020/01/01 00:00:00+00,2020,1,1,port1105,Rizhao,China,CHN,1,2,1,0,0,4,4,0.0,11594.1076332949,0.0,0.0,0.0,11594.1076332949,11594.1076332949,0.0,12999.8167346537,18200.6648286011,0.0,0.0,31200.4815632547,31200.4815632547,250958
454,2019/12/31 00:00:00+00,2019,12,31,port1105,Rizhao,China,CHN,3,9,1,0,0,13,13,0.0,112814.702317613,0.0,0.0,0.0,112814.702317613,112814.702317613,36000.8814167976,11632.7500455905,8501.9246785311,0.0,0.0,56135.5561409192,56135.5561409192,250952
449,2019/12/30 00:00:00+00,2019,12,30,port1105,Rizhao,China,CHN,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250947
444,2019/12/29 00:00:00+00,2019,12,29,port1105,Rizhao,China,CHN,3,4,1,0,0,8,8,118.583247214823,182121.506200189,2054.03078044639,0.0,0.0,184294.120227851,184294.120227851,3482.83227485937,0.0,3536.81882169516,0.0,0.0,7019.65109655452,7019.65109655452,250942
441,2019/12/28 00:00:00+00,2019,12,28,port1105,Rizhao,China,CHN,1,4,1,0,0,6,6,0.0,154760.22317794,97.1584380592126,0.0,0.0,154857.381615999,154857.381615999,0.0,19790.741090764,2253.53115479809,0.0,0.0,22044.2722455621,22044.2722455621,250939
434,2019/12/27 00:00:00+00,2019,12,27,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,0.0,185275.67712963,0.0,0.0,0.0,185275.67712963,185275.67712963,17421.9692501312,0.0,0.0,0.0,0.0,17421.9692501312,17421.9692501312,250932
389,2019/12/26 00:00:00+00,2019,12,26,port1105,Rizhao,China,CHN,2,6,0,0,0,8,8,2992.9665578911,310586.456421417,0.0,0.0,0.0,313579.422979308,313579.422979308,22161.2188470765,6606.80839612633,0.0,0.0,0.0,28768.0272432028,28768.0272432028,250887
382,2019/12/25 00:00:00+00,2019,12,25,port1105,Rizhao,China,CHN,1,4,0,0,1,5,6,1002.34870525318,168245.75783183,0.0,0.0,9330.77026252969,169248.106537083,178578.876799613,6616.77593850054,0.0,0.0,0.0,0.0,6616.77593850054,6616.77593850054,250880
379,2019/12/24 00:00:00+00,2019,12,24,port1105,Rizhao,China,CHN,1,4,0,0,0,5,5,28.2257289356094,162781.063650616,0.0,0.0,0.0,162809.289379552,162809.289379552,5152.0152118539,33563.2735983451,0.0,0.0,0.0,38715.288810199,38715.288810199,250877
378,2019/12/23 00:00:00+00,2019,12,23,port1105,Rizhao,China,CHN,3,5,0,0,0,8,8,0.0,197966.163132123,0.0,0.0,0.0,197966.163132123,197966.163132123,7325.59483573324,0.0,0.0,0.0,0.0,7325.59483573324,7325.59483573324,250876
377,2019/12/22 00:00:00+00,2019,12,22,port1105,Rizhao,China,CHN,2,5,0,0,0,7,7,65.2891488934576,255592.785011041,0.0,0.0,0.0,255658.074159934,255658.074159934,2441.08099317426,1877.2168318002,0.0,0.0,0.0,4318.29782497446,4318.29782497446,250875
371,2019/12/21 00:00:00+00,2019,12,21,port1105,Rizhao,China,CHN,1,5,1,0,0,7,7,0.0,222360.552222834,97.1584380592126,0.0,0.0,222457.710660893,222457.710660893,0.0,0.0,2253.53115479809,0.0,0.0,2253.53115479809,2253.53115479809,250869
316,2019/12/20 00:00:00+00,2019,12,20,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,1869.21108978598,126078.225208487,0.0,0.0,0.0,127947.436298273,127947.436298273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250814
504,2019/12/19 00:00:00+00,2019,12,19,port1105,Rizhao,China,CHN,3,6,0,0,0,9,9,4614.24211346045,97268.6081955318,0.0,0.0,0.0,101882.850308992,101882.850308992,22195.3377649715,1426.31657734949,0.0,0.0,0.0,23621.654342321,23621.654342321,251002
503,2019/12/18 00:00:00+00,2019,12,18,port1105,Rizhao,China,CHN,1,8,1,0,0,10,10,0.0,310233.25308802,0.0,0.0,0.0,310233.25308802,310233.25308802,0.0,12984.0192976467,7100.59250835646,0.0,0.0,20084.6118060032,20084.6118060032,251001
502,2019/12/17 00:00:00+00,2019,12,17,port1105,Rizhao,China,CHN,3,2,0,0,0,5,5,0.0,141483.989216852,0.0,0.0,0.0,141483.989216852,141483.989216852,28373.8384884768,0.0,0.0,0.0,0.0,28373.8384884768,28373.8384884768,251000
501,2019/12/16 00:00:00+00,2019,12,16,port1105,Rizhao,China,CHN,2,6,0,0,0,8,8,815.387121662679,144741.966863523,0.0,0.0,0.0,145557.353985185,145557.353985185,18475.8060869522,35820.1822836566,0.0,0.0,0.0,54295.9883706089,54295.9883706089,250999
500,2019/12/15 00:00:00+00,2019,12,15,port1105,Rizhao,China,CHN,5,2,1,0,0,8,8,2519.15182928926,122595.781332191,0.0,0.0,0.0,125114.93316148,125114.93316148,29101.7016938714,30936.5426692494,1690.49084219969,0.0,0.0,61728.7352053205,61728.7352053205,250998
499,2019/12/14 00:00:00+00,2019,12,14,port1105,Rizhao,China,CHN,1,9,1,0,0,11,11,0.0,226954.727514226,97.1584380592126,0.0,0.0,227051.885952285,227051.885952285,0.0,53922.429518825,2253.53115479809,0.0,0.0,56175.9606736231,56175.9606736231,250997
498,2019/12/13 00:00:00+00,2019,12,13,port1105,Rizhao,China,CHN,1,5,1,0,0,7,7,1002.34870525318,15263.928485292,277.438436341041,0.0,0.0,16543.7156268862,16543.7156268862,6616.77593850054,19603.9318124929,11526.0051985867,0.0,0.0,37746.7129495801,37746.7129495801,250996
497,2019/12/12 00:00:00+00,2019,12,12,port1105,Rizhao,China,CHN,0,7,0,0,0,7,7,0.0,274067.021391494,0.0,0.0,0.0,274067.021391494,274067.021391494,0.0,5400.57539798291,0.0,0.0,0.0,5400.57539798291,5400.57539798291,250995
496,2019/12/11 00:00:00+00,2019,12,11,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,0.0,144912.479591625,0.0,0.0,0.0,144912.479591625,144912.479591625,0.0,31984.2591550153,0.0,0.0,0.0,31984.2591550153,31984.2591550153,250994
495,2019/12/10 00:00:00+00,2019,12,10,port1105,Rizhao,China,CHN,3,4,0,0,0,7,7,12232.3978580014,278610.059052482,0.0,0.0,0.0,290842.456910483,290842.456910483,10530.0352283517,9602.29761471435,0.0,0.0,0.0,20132.3328430661,20132.3328430661,250993
494,2019/12/09 00:00:00+00,2019,12,9,port1105,Rizhao,China,CHN,0,4,1,0,2,5,7,0.0,163968.070008337,0.0,0.0,19291.4966075706,163968.070008337,183259.566615907,0.0,12174.8506912136,0.0,0.0,0.0,12174.8506912136,12174.8506912136,250992
493,2019/12/08 00:00:00+00,2019,12,8,port1105,Rizhao,China,CHN,2,0,3,0,0,5,5,10613.6250118745,0.0,6742.22111124839,0.0,0.0,17355.8461231229,17355.8461231229,527.362234605098,0.0,7276.21720558729,0.0,0.0,7803.57944019238,7803.57944019238,250991
492,2019/12/07 00:00:00+00,2019,12,7,port1105,Rizhao,China,CHN,3,2,0,0,1,5,6,0.0,54937.9474905731,0.0,0.0,2590.42074276694,54937.9474905731,57528.36823334,26534.1139790924,0.0,0.0,0.0,0.0,26534.1139790924,26534.1139790924,250990
491,2019/12/06 00:00:00+00,2019,12,6,port1105,Rizhao,China,CHN,0,3,2,0,0,5,5,0.0,146894.391982412,0.0,0.0,0.0,146894.391982412,146894.391982412,0.0,0.0,1694.6115076474,0.0,0.0,1694.6115076474,1694.6115076474,250989
490,2019/12/05 00:00:00+00,2019,12,5,port1105,Rizhao,China,CHN,3,4,1,0,0,8,8,0.0,141640.974098335,6337.26315780993,0.0,0.0,147978.237256145,147978.237256145,4478.38524675467,0.0,0.0,0.0,0.0,4478.38524675467,4478.38524675467,250988
489,2019/12/04 00:00:00+00,2019,12,4,port1105,Rizhao,China,CHN,1,2,0,0,0,3,3,0.0,122440.393755405,0.0,0.0,0.0,122440.393755405,122440.393755405,0.0,4380.81862071493,0.0,0.0,0.0,4380.81862071493,4380.81862071493,250987
488,2019/12/03 00:00:00+00,2019,12,3,port1105,Rizhao,China,CHN,2,2,1,0,1,5,6,0.0,11976.4607688669,3936.23746326846,0.0,2900.71026197348,15912.6982321354,18813.4084941089,30882.9997113829,7777.03087678401,0.0,0.0,3430.81720478486,38660.0305881669,42090.8477929518,250986
487,2019/12/02 00:00:00+00,2019,12,2,port1105,Rizhao,China,CHN,0,5,0,0,0,5,5,0.0,226627.187273327,0.0,0.0,0.0,226627.187273327,226627.187273327,0.0,37828.6274359236,0.0,0.0,0.0,37828.6274359236,37828.6274359236,250985
486,2019/12/01 00:00:00+00,2019,12,1,port1105,Rizhao,China,CHN,4,3,1,0,0,8,8,0.0,21641.0900364101,0.0,0.0,0.0,21641.0900364101,21641.0900364101,21564.0154685074,22900.1880005337,3532.30414125275,0.0,0.0,47996.5076102939,47996.5076102939,250984
485,2019/11/30 00:00:00+00,2019,11,30,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,0.0,178883.007010325,0.0,0.0,0.0,178883.007010325,178883.007010325,9560.11101611886,0.0,0.0,0.0,0.0,9560.11101611886,9560.11101611886,250983
484,2019/11/29 00:00:00+00,2019,11,29,port1105,Rizhao,China,CHN,1,4,1,0,0,6,6,0.0,160044.506552104,0.0,0.0,0.0,160044.506552104,160044.506552104,3808.02321752589,1499.06250776942,9203.23410972347,0.0,0.0,14510.3198350188,14510.3198350188,250982
483,2019/11/28 00:00:00+00,2019,11,28,port1105,Rizhao,China,CHN,3,7,1,0,0,11,11,0.0,308038.018824576,0.0,0.0,0.0,308038.018824576,308038.018824576,6758.37298390994,521.766392385798,2997.83138708229,0.0,0.0,10277.970763378,10277.970763378,250981
482,2019/11/27 00:00:00+00,2019,11,27,port1105,Rizhao,China,CHN,1,2,3,0,0,6,6,0.0,43489.8667106514,3607.53683010634,0.0,0.0,47097.4035407578,47097.4035407578,30634.9113102591,9881.58839461936,7537.63549214618,0.0,0.0,48054.1351970246,48054.1351970246,250980
481,2019/11/26 00:00:00+00,2019,11,26,port1105,Rizhao,China,CHN,2,5,0,0,0,7,7,0.0,229340.92837533,0.0,0.0,0.0,229340.92837533,229340.92837533,33499.6488108181,28200.8278037416,0.0,0.0,0.0,61700.4766145597,61700.4766145597,250979
480,2019/11/25 00:00:00+00,2019,11,25,port1105,Rizhao,China,CHN,3,5,0,0,1,8,9,0.0,199184.27711109,0.0,0.0,9955.59421989293,199184.27711109,209139.871330983,41942.8554825731,0.0,0.0,0.0,0.0,41942.8554825731,41942.8554825731,250978
479,2019/11/24 00:00:00+00,2019,11,24,port1105,Rizhao,China,CHN,0,1,0,0,0,1,1,0.0,43881.4917371659,0.0,0.0,0.0,43881.4917371659,43881.4917371659,0.0,3111.06378038155,0.0,0.0,0.0,3111.06378038155,3111.06378038155,250977
478,2019/11/23 00:00:00+00,2019,11,23,port1105,Rizhao,China,CHN,1,4,2,0,0,7,7,0.0,155933.272990098,0.0,0.0,0.0,155933.272990098,155933.272990098,0.0,0.0,12122.2774866832,0.0,0.0,12122.2774866832,12122.2774866832,250976
477,2019/11/22 00:00:00+00,2019,11,22,port1105,Rizhao,China,CHN,2,2,0,0,0,4,4,0.0,138083.86796372,0.0,0.0,0.0,138083.86796372,138083.86796372,6118.41926794425,0.0,0.0,0.0,0.0,6118.41926794425,6118.41926794425,250975
476,2019/11/21 00:00:00+00,2019,11,21,port1105,Rizhao,China,CHN,2,6,0,0,0,8,8,21271.2758781379,180482.936484214,0.0,0.0,0.0,201754.212362352,201754.212362352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250974
475,2019/11/20 00:00:00+00,2019,11,20,port1105,Rizhao,China,CHN,1,3,1,0,2,5,7,0.0,221547.631882965,0.0,0.0,4630.52266602561,221547.631882965,226178.15454899,0.0,0.0,4982.96771032573,0.0,0.0,4982.96771032573,4982.96771032573,250973
474,2019/11/19 00:00:00+00,2019,11,19,port1105,Rizhao,China,CHN,0,7,3,0,1,10,11,0.0,320760.653546038,1057.21902520975,0.0,2900.71026197348,321817.872571248,324718.582833222,0.0,26267.1034622188,1708.81560280756,0.0,3430.81720478486,27975.9190650263,31406.7362698112,250972
473,2019/11/18 00:00:00+00,2019,11,18,port1105,Rizhao,China,CHN,3,5,0,0,0,8,8,1457.54385104076,209820.060157466,0.0,0.0,0.0,211277.604008507,211277.604008507,10516.5958254027,0.0,0.0,0.0,0.0,10516.5958254027,10516.5958254027,250971
472,2019/11/17 00:00:00+00,2019,11,17,port1105,Rizhao,China,CHN,2,1,0,0,0,3,3,0.0,84557.3655556519,0.0,0.0,0.0,84557.3655556519,84557.3655556519,965.773252029776,0.0,0.0,0.0,0.0,965.773252029776,965.773252029776,250970
471,2019/11/16 00:00:00+00,2019,11,16,port1105,Rizhao,China,CHN,3,6,2,0,0,11,11,1116.66109457584,126867.6792522,0.0,0.0,0.0,127984.340346776,127984.340346776,13075.2239684913,1658.4134768662,2955.00991173076,0.0,0.0,17688.6473570883,17688.6473570883,250969
470,2019/11/15 00:00:00+00,2019,11,15,port1105,Rizhao,China,CHN,1,3,1,0,0,5,5,0.0,130385.652534774,16891.8724245275,0.0,0.0,147277.524959301,147277.524959301,9128.09845846119,0.0,0.0,0.0,0.0,9128.09845846119,9128.09845846119,250968
469,2019/11/14 00:00:00+00,2019,11,14,port1105,Rizhao,China,CHN,0,3,2,0,0,5,5,0.0,223329.336858188,0.0,0.0,0.0,223329.336858188,223329.336858188,0.0,9572.7001964982,16087.9466408572,0.0,0.0,25660.6468373554,25660.6468373554,250967
468,2019/11/13 00:00:00+00,2019,11,13,port1105,Rizhao,China,CHN,1,2,0,0,0,3,3,0.0,87071.744738173,0.0,0.0,0.0,87071.744738173,87071.744738173,27275.4839194149,0.0,0.0,0.0,0.0,27275.4839194149,27275.4839194149,250966
467,2019/11/12 00:00:00+00,2019,11,12,port1105,Rizhao,China,CHN,2,4,0,0,0,6,6,0.0,238751.77242746,0.0,0.0,0.0,238751.77242746,238751.77242746,11943.800335649,3111.06378038155,0.0,0.0,0.0,15054.8641160306,15054.8641160306,250965
466,2019/11/11 00:00:00+00,2019,11,11,port1105,Rizhao,China,CHN,1,8,1,0,0,10,10,2961.23749740198,333172.289025712,3728.63348071645,0.0,0.0,339862.16000383,339862.16000383,0.0,17595.3964599568,0.0,0.0,0.0,17595.3964599568,17595.3964599568,250964
465,2019/11/10 00:00:00+00,2019,11,10,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,0.0,61216.9411321876,0.0,0.0,0.0,61216.9411321876,61216.9411321876,1006.25450210791,16815.1008065192,0.0,0.0,0.0,17821.3553086271,17821.3553086271,250963
464,2019/11/09 00:00:00+00,2019,11,9,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,0.0,157392.666528263,0.0,0.0,0.0,157392.666528263,157392.666528263,44786.7323082639,0.0,0.0,0.0,0.0,44786.7323082639,44786.7323082639,250962
463,2019/11/08 00:00:00+00,2019,11,8,port1105,Rizhao,China,CHN,2,4,1,0,1,7,8,0.0,185639.847712586,0.0,0.0,9306.73673580865,185639.847712586,194946.584448394,8775.36606011988,547.348324844876,2942.2269425149,0.0,0.0,12264.9413274797,12264.9413274797,250961
462,2019/11/07 00:00:00+00,2019,11,7,port1105,Rizhao,China,CHN,1,3,0,0,0,4,4,0.0,99712.5847817984,0.0,0.0,0.0,99712.5847817984,99712.5847817984,4212.62671384059,9973.33448035154,0.0,0.0,0.0,14185.9611941921,14185.9611941921,250960
456,2019/11/06 00:00:00+00,2019,11,6,port1105,Rizhao,China,CHN,0,3,0,0,0,3,3,0.0,110069.577221952,0.0,0.0,0.0,110069.577221952,110069.577221952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250954
450,2019/11/05 00:00:00+00,2019,11,5,port1105,Rizhao,China,CHN,1,3,0,0,1,4,5,0.0,240600.031456361,0.0,0.0,920.281932628386,240600.031456361,241520.313388989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250948
438,2019/11/04 00:00:00+00,2019,11,4,port1105,Rizhao,China,CHN,1,4,0,0,0,5,5,0.0,208432.893107083,0.0,0.0,0.0,208432.893107083,208432.893107083,0.0,3111.06378038155,0.0,0.0,0.0,3111.06378038155,3111.06378038155,250936
435,2019/11/03 00:00:00+00,2019,11,3,port1105,Rizhao,China,CHN,3,3,1,0,0,7,7,1457.54385104076,240773.861428683,16867.9636783839,0.0,0.0,259099.368958108,259099.368958108,9403.44680147377,0.0,0.0,0.0,0.0,9403.44680147377,9403.44680147377,250933
385,2019/11/02 00:00:00+00,2019,11,2,port1105,Rizhao,China,CHN,1,1,1,0,0,3,3,0.0,29177.2543348205,0.0,0.0,0.0,29177.2543348205,29177.2543348205,5366.6941294453,0.0,3919.99629552258,0.0,0.0,9286.69042496788,9286.69042496788,250883
373,2019/11/01 00:00:00+00,2019,11,1,port1105,Rizhao,China,CHN,3,2,1,0,0,6,6,0.0,67169.7306745173,0.0,0.0,0.0,67169.7306745173,67169.7306745173,13272.8583632607,0.0,6534.59386354808,0.0,0.0,19807.4522268087,19807.4522268087,250871
312,2019/10/31 00:00:00+00,2019,10,31,port1105,Rizhao,China,CHN,0,5,0,0,0,5,5,0.0,105744.971317158,0.0,0.0,0.0,105744.971317158,105744.971317158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250810
291,2019/10/30 00:00:00+00,2019,10,30,port1105,Rizhao,China,CHN,2,3,1,0,0,6,6,643.756966025234,35909.8604083895,0.0,0.0,0.0,36553.6173744148,36553.6173744148,2417.71404276743,8621.38396866381,10758.1143266415,0.0,0.0,21797.2123380727,21797.2123380727,250751
290,2019/10/29 00:00:00+00,2019,10,29,port1105,Rizhao,China,CHN,3,3,0,0,0,6,6,18565.5839718804,82725.2443115938,0.0,0.0,0.0,101290.828283474,101290.828283474,43842.6219851382,0.0,0.0,0.0,0.0,43842.6219851382,43842.6219851382,250750
289,2019/10/28 00:00:00+00,2019,10,28,port1105,Rizhao,China,CHN,2,4,0,0,0,6,6,0.0,240995.219589254,0.0,0.0,0.0,240995.219589254,240995.219589254,17171.0303234571,4454.77901314225,0.0,0.0,0.0,21625.8093365993,21625.8093365993,250749
288,2019/10/27 00:00:00+00,2019,10,27,port1105,Rizhao,China,CHN,1,3,0,0,0,4,4,0.0,131839.087603207,0.0,0.0,0.0,131839.087603207,131839.087603207,20146.476032368,9780.55253553504,0.0,0.0,0.0,29927.0285679031,29927.0285679031,250748
287,2019/10/26 00:00:00+00,2019,10,26,port1105,Rizhao,China,CHN,1,7,1,0,1,9,10,0.0,217223.949938076,0.0,0.0,5791.88295987039,217223.949938076,223015.832897947,0.0,47420.3586456595,3532.30414125275,0.0,0.0,50952.6627869122,50952.6627869122,250747
286,2019/10/25 00:00:00+00,2019,10,25,port1105,Rizhao,China,CHN,2,5,0,0,0,7,7,724.536507014098,221267.774955175,0.0,0.0,0.0,221992.311462189,221992.311462189,12004.5366369811,0.0,0.0,0.0,0.0,12004.5366369811,12004.5366369811,250746
285,2019/10/24 00:00:00+00,2019,10,24,port1105,Rizhao,China,CHN,2,5,1,0,1,8,9,0.0,243778.054349221,716.575711025956,0.0,2579.48667430116,244494.630060247,247074.116734548,8577.89130569719,0.0,0.0,0.0,0.0,8577.89130569719,8577.89130569719,250745
284,2019/10/23 00:00:00+00,2019,10,23,port1105,Rizhao,China,CHN,1,3,2,0,0,6,6,0.0,227453.935054874,3951.03668826149,0.0,0.0,231404.971743136,231404.971743136,0.0,0.0,2149.22209816446,0.0,0.0,2149.22209816446,2149.22209816446,250744
283,2019/10/22 00:00:00+00,2019,10,22,port1105,Rizhao,China,CHN,2,5,2,0,1,9,10,8274.96417317149,247528.902199178,3761.91501239833,0.0,4199.96754884343,259565.781384748,263765.748933591,0.0,6144.69882585463,9264.43260438875,0.0,0.0,15409.1314302434,15409.1314302434,250743
282,2019/10/21 00:00:00+00,2019,10,21,port1105,Rizhao,China,CHN,0,6,1,0,0,7,7,0.0,235753.646580946,0.0,0.0,0.0,235753.646580946,235753.646580946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250742
281,2019/10/20 00:00:00+00,2019,10,20,port1105,Rizhao,China,CHN,3,4,3,0,0,10,10,0.0,129032.697628688,18163.2774489941,0.0,0.0,147195.975077682,147195.975077682,10034.1076505503,0.0,10968.4307822662,0.0,0.0,21002.5384328165,21002.5384328165,250741
280,2019/10/19 00:00:00+00,2019,10,19,port1105,Rizhao,China,CHN,2,4,1,0,0,7,7,0.0,198424.225695741,0.0,0.0,0.0,198424.225695741,198424.225695741,54049.2039880369,11816.6117386094,4702.17573706163,0.0,0.0,70567.991463708,70567.991463708,250740
279,2019/10/18 00:00:00+00,2019,10,18,port1105,Rizhao,China,CHN,2,2,2,0,0,6,6,0.0,70206.1898155821,0.0,0.0,0.0,70206.1898155821,70206.1898155821,7050.09269117791,3829.66248753285,3701.79563993243,0.0,0.0,14581.5508186432,14581.5508186432,250739
278,2019/10/17 00:00:00+00,2019,10,17,port1105,Rizhao,China,CHN,1,6,1,0,0,8,8,0.0,204812.14629709,2729.47437940825,0.0,0.0,207541.620676499,207541.620676499,7680.52812130917,0.0,0.0,0.0,0.0,7680.52812130917,7680.52812130917,250738
277,2019/10/16 00:00:00+00,2019,10,16,port1105,Rizhao,China,CHN,3,4,1,0,0,8,8,3769.75572367696,254519.054350069,0.0,0.0,0.0,258288.810073746,258288.810073746,9908.35229988808,0.0,2169.95625059153,0.0,0.0,12078.3085504796,12078.3085504796,250737
276,2019/10/15 00:00:00+00,2019,10,15,port1105,Rizhao,China,CHN,0,7,2,0,0,9,9,0.0,320654.069841907,5358.34985096202,0.0,0.0,326012.419692869,326012.419692869,0.0,13053.086467809,7861.48934020691,0.0,0.0,20914.5758080159,20914.5758080159,250736
275,2019/10/14 00:00:00+00,2019,10,14,port1105,Rizhao,China,CHN,1,1,0,0,0,2,2,2658.51824340268,79646.7864171497,0.0,0.0,0.0,82305.3046605524,82305.3046605524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250735
274,2019/10/13 00:00:00+00,2019,10,13,port1105,Rizhao,China,CHN,3,4,1,0,0,8,8,0.0,175803.53792987,1075.11018952132,0.0,0.0,176878.648119392,176878.648119392,2539.82508862566,0.0,0.0,0.0,0.0,2539.82508862566,2539.82508862566,250734
273,2019/10/12 00:00:00+00,2019,10,12,port1105,Rizhao,China,CHN,0,6,3,0,0,9,9,0.0,150358.638486628,0.0,0.0,0.0,150358.638486628,150358.638486628,0.0,11082.3625767128,10940.2856057282,0.0,0.0,22022.648182441,22022.648182441,250733
272,2019/10/11 00:00:00+00,2019,10,11,port1105,Rizhao,China,CHN,1,4,0,0,0,5,5,0.0,235941.543811779,0.0,0.0,0.0,235941.543811779,235941.543811779,0.0,44739.4725467342,0.0,0.0,0.0,44739.4725467342,44739.4725467342,250732
271,2019/10/10 00:00:00+00,2019,10,10,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,0.0,172896.300148119,0.0,0.0,0.0,172896.300148119,172896.300148119,14399.597164086,0.0,0.0,0.0,0.0,14399.597164086,14399.597164086,250731
270,2019/10/09 00:00:00+00,2019,10,9,port1105,Rizhao,China,CHN,2,2,1,0,0,5,5,2051.41179887205,169088.669535637,1592.71170537086,0.0,0.0,172732.79303988,172732.79303988,10298.0703981428,0.0,0.0,0.0,0.0,10298.0703981428,10298.0703981428,250730
269,2019/10/08 00:00:00+00,2019,10,8,port1105,Rizhao,China,CHN,1,6,0,0,0,7,7,0.0,250936.247479824,0.0,0.0,0.0,250936.247479824,250936.247479824,15509.1614605922,10718.0463456137,0.0,0.0,0.0,26227.2078062059,26227.2078062059,250729
